"","CHR","START","END","SPT5_T0_R2","SPT5_T0_R1","SPT5_T15_R1","SPT5_T15_R2"
"319","VII",1000152,1000552,48.1937547205438,31.6439283891484,33.8891645851141,34.1456922888916
"320","VII",1026752,1027152,11.4143103285498,20.0411546464607,13.3773018099134,10.5063668581205
"321","VII",1052241,1052641,13.9508237348943,10.5479761297161,10.7018414479308,9.63083628661045
"322","VII",1084062,1084462,62.1445784554381,53.7946782615524,24.9709633785051,17.5106114302008
"323","VIII",-105,295,43.120727907855,44.3014997448078,7.13456096528717,11.3818974296305
"324","VIII",4933,5333,25.3651340634441,15.8219641945742,21.4036828958615,7.87977514359037
"325","VIII",17411,17811,20.2921072507553,10.5479761297161,4.45910060330448,11.3818974296305
"326","VIII",48199,48599,46.9254980173716,24.2603450983471,31.2137042231314,29.7680394313414
"327","VIII",50597,50997,8.87779692220544,17.9315594205175,18.7282225338788,12.2574280011406
"328","VIII",54464,54864,7.60954021903323,17.9315594205175,12.4854816892526,7.87977514359037
"329","VIII",55548,55948,12.6825670317221,15.8219641945742,8.02638108594807,10.5063668581205
"330","VIII",98327,98727,32.9746742824773,33.7535236150917,20.5118627752006,21.012733716241
"331","VIII",122160,122560,53.2667815332326,33.7535236150917,41.0237255504012,22.7637948592611
"332","VIII",126078,126478,24.0968773602719,27.424737937262,27.6464237404878,17.5106114302008
"333","VIII",148720,149120,30.4381608761329,16.8767618075458,20.5118627752006,14.0084891441607
"334","VIII",150734,151134,10.1460536253776,8.43838090377292,18.7282225338788,26.2659171453012
"335","VIII",174963,175363,6.34128351586103,11.6027737426878,35.6728048264359,24.5148560022811
"336","VIII",190124,190524,15.2190804380665,13.712368968631,17.8364024132179,15.7595502871807
"337","VIII",236112,236512,35.5111876888217,34.8083212280633,44.5910060330448,37.6478145749318
"338","VIII",267126,267526,12.6825670317221,12.6575713556594,17.8364024132179,14.0084891441607
"339","VIII",280255,280655,11.4143103285498,8.43838090377292,36.5646249470968,33.2701617173816
"340","VIII",292923,293323,19.0238505475831,9.49317851674453,8.91820120660896,11.3818974296305
"341","VIII",296803,297203,16.4873371412387,23.2055474853755,26.7546036198269,9.63083628661045
"342","VIII",375127,375527,17.7555938444109,26.3699403242904,18.7282225338788,15.7595502871807
"343","VIII",382757,383157,30.4381608761329,31.6439283891484,22.2955030165224,20.1372031447309
"344","VIII",422408,422808,15.2190804380665,18.9863570334891,20.5118627752006,19.2616725732209
"345","VIII",450669,451069,32.9746742824773,30.5891307761768,24.0791432578442,24.5148560022811
"346","VIII",452400,452800,27.9016474697885,6.32878567782969,8.02638108594807,7.87977514359037
"347","VIII",455607,456007,11.4143103285498,11.6027737426878,19.6200426545397,13.1329585726506
"348","VIII",505583,505983,26.6333907666163,24.2603450983471,17.8364024132179,18.3861420017109
"349","VIII",556591,556991,67.2176052681269,48.5206901966943,23.1873231371833,21.888264287751
"350","X",36384,36784,11.4143103285498,11.6027737426878,21.4036828958615,17.5106114302008
"351","X",60419,60819,6.34128351586103,11.6027737426878,14.2691219305743,8.75530571510041
"352","X",75462,75862,29.1699041729607,20.0411546464607,25.862783499166,14.8840197156707
"353","X",90168,90568,32.9746742824773,40.0823092929214,33.8891645851141,21.012733716241
"354","X",115814,116214,13.9508237348943,16.8767618075458,16.0527621718961,9.63083628661045
"355","X",119805,120205,29.1699041729607,21.0959522594323,13.3773018099134,16.6350808586908
"356","X",123082,123482,19.0238505475831,15.8219641945742,16.0527621718961,26.2659171453012
"357","X",136549,136949,11.4143103285498,9.49317851674453,8.02638108594807,11.3818974296305
"358","X",157304,157704,29.1699041729607,18.9863570334891,23.1873231371833,13.1329585726506
"359","X",159936,160336,30.4381608761329,37.9727140669781,24.0791432578442,26.2659171453012
"360","X",195295,195695,30.4381608761329,17.9315594205175,20.5118627752006,14.8840197156707
"361","X",220194,220594,26.6333907666163,23.2055474853755,30.3218841024705,28.8925088598314
"362","X",223944,224344,20.2921072507553,10.5479761297161,19.6200426545397,10.5063668581205
"363","X",256778,257178,7.60954021903323,6.32878567782969,11.5936615685917,7.00424457208033
"364","X",268434,268834,7.60954021903323,7.3835832908013,14.2691219305743,20.1372031447309
"365","X",294462,294862,32.9746742824773,41.137106905893,38.3482651884185,31.5191005743615
"366","X",337637,338037,10.1460536253776,13.712368968631,17.8364024132179,15.7595502871807
"367","X",354136,354536,6.34128351586103,11.6027737426878,8.91820120660896,7.00424457208033
"368","X",355426,355826,11.4143103285498,11.6027737426878,14.2691219305743,14.8840197156707
"369","X",360746,361146,15.2190804380665,13.712368968631,25.862783499166,19.2616725732209
"370","X",378335,378735,10.1460536253776,12.6575713556594,15.1609420512352,5.25318342906025
"371","X",391840,392240,32.9746742824773,30.5891307761768,32.1055243437923,27.1414477168113
"372","X",424167,424567,21.5603639539275,18.9863570334891,12.4854816892526,16.6350808586908
"373","X",454857,455257,31.7064175793051,22.1507498724039,14.2691219305743,14.0084891441607
"374","X",525794,526194,19.0238505475831,15.8219641945742,10.7018414479308,18.3861420017109
"375","X",608956,609356,7.60954021903323,12.6575713556594,10.7018414479308,21.012733716241
"376","X",623071,623471,20.2921072507553,28.4795355502336,26.7546036198269,14.8840197156707
"377","X",639332,639732,22.8286206570997,34.8083212280633,36.5646249470968,21.888264287751
"378","X",646995,647395,26.6333907666163,26.3699403242904,19.6200426545397,20.1372031447309
"379","X",651446,651846,20.2921072507553,24.2603450983471,22.2955030165224,14.0084891441607
"380","X",662980,663380,32.9746742824773,39.0275116799497,43.6991859123839,36.7722840034217
"381","X",703137,703537,45.6572413141994,32.6987260021201,24.0791432578442,21.012733716241
"382","X",705202,705602,10.1460536253776,16.8767618075458,20.5118627752006,10.5063668581205
"383","X",745323,745723,41.8524712046828,37.9727140669781,13.3773018099134,11.3818974296305
"384","XI",-17,383,53.2667815332326,62.2330591653253,19.6200426545397,16.6350808586908
"385","XI",38138,38538,7.60954021903323,12.6575713556594,11.5936615685917,12.2574280011406
"386","XI",68023,68423,36.779444391994,33.7535236150917,28.5382438611487,26.2659171453012
"387","XI",70429,70829,6.34128351586103,10.5479761297161,9.81002132726986,6.12871400057029
"388","XI",80455,80855,12.6825670317221,12.6575713556594,8.02638108594807,12.2574280011406
"389","XI",93600,94000,17.7555938444109,16.8767618075458,14.2691219305743,17.5106114302008
"390","XI",99620,100020,45.6572413141994,41.137106905893,40.1319054297403,41.1499368609719
"391","XI",108829,109229,12.6825670317221,8.43838090377292,9.81002132726986,15.7595502871807
"392","XI",143166,143566,8.87779692220544,8.43838090377292,14.2691219305743,14.8840197156707
"393","XI",146793,147193,12.6825670317221,9.49317851674453,13.3773018099134,10.5063668581205
"394","XI",164566,164966,22.8286206570997,17.9315594205175,16.0527621718961,13.1329585726506
"395","XI",165933,166333,13.9508237348943,6.32878567782969,21.4036828958615,21.888264287751
"396","XI",171309,171709,10.1460536253776,15.8219641945742,12.4854816892526,8.75530571510041
"397","XI",173842,174242,5.07302681268882,3.16439283891484,6.24274084462628,7.87977514359037
"398","XI",202994,203394,15.2190804380665,15.8219641945742,14.2691219305743,14.0084891441607
"399","XI",216749,217149,7.60954021903323,16.8767618075458,23.1873231371833,20.1372031447309
"400","XI",219920,220320,12.6825670317221,15.8219641945742,4.45910060330448,7.00424457208033
"401","XI",231008,231408,17.7555938444109,22.1507498724039,16.944582292557,12.2574280011406
"402","XI",248172,248572,12.6825670317221,7.3835832908013,16.0527621718961,11.3818974296305
"403","XI",258581,258981,30.4381608761329,39.0275116799497,35.6728048264359,31.5191005743615
"404","XI",260556,260956,21.5603639539275,16.8767618075458,32.9973444644532,24.5148560022811
"405","XI",278245,278645,8.87779692220544,11.6027737426878,16.944582292557,21.888264287751
"406","XI",308688,309088,21.5603639539275,24.2603450983471,19.6200426545397,20.1372031447309
"407","XI",322387,322787,19.0238505475831,24.2603450983471,35.6728048264359,23.6393254307711
"408","XI",327724,328124,26.6333907666163,23.2055474853755,22.2955030165224,22.7637948592611
"409","XI",338995,339395,15.2190804380665,9.49317851674453,8.91820120660896,6.12871400057029
"410","XI",355462,355862,34.2429309856495,28.4795355502336,16.944582292557,22.7637948592611
"411","XI",362138,362538,5.07302681268882,7.3835832908013,13.3773018099134,11.3818974296305
"412","XI",369310,369710,3.80477010951662,5.27398806485807,30.3218841024705,28.8925088598314
"413","XI",381984,382384,22.8286206570997,20.0411546464607,32.1055243437923,34.1456922888916
"414","XI",382792,383192,7.60954021903323,17.9315594205175,15.1609420512352,7.87977514359037
"415","XI",385142,385542,20.2921072507553,20.0411546464607,24.9709633785051,16.6350808586908
"416","XI",431394,431794,34.2429309856495,16.8767618075458,21.4036828958615,20.1372031447309
"417","XI",439449,439849,12.6825670317221,12.6575713556594,7.13456096528717,13.1329585726506
"418","XI",463150,463550,19.0238505475831,13.712368968631,13.3773018099134,8.75530571510041
"419","XI",513878,514278,10.1460536253776,18.9863570334891,15.1609420512352,6.12871400057029
"420","XI",518627,519027,43.120727907855,36.9179164540065,23.1873231371833,19.2616725732209
"421","XI",533512,533912,2.53651340634441,10.5479761297161,13.3773018099134,8.75530571510041
"422","XI",567307,567707,6.34128351586103,11.6027737426878,10.7018414479308,5.25318342906025
"423","XI",581028,581428,10.1460536253776,25.3151427113188,14.2691219305743,8.75530571510041
"424","XI",589790,590190,7.60954021903323,22.1507498724039,12.4854816892526,17.5106114302008
"425","XI",614797,615197,21.5603639539275,28.4795355502336,34.780984705775,28.8925088598314
"426","XI",630400,630800,17.7555938444109,17.9315594205175,14.2691219305743,12.2574280011406
"427","XI",666309,666709,88.7779692220544,44.3014997448078,22.2955030165224,21.012733716241
"428","XII",-59,341,39.3159577983384,49.5754878096659,14.2691219305743,12.2574280011406
"429","XII",5539,5939,57.0715516427492,29.5343331632052,14.2691219305743,11.3818974296305
"430","XII",11123,11523,60.8763217522659,35.8631188410349,14.2691219305743,17.5106114302008
"431","XII",23098,23498,8.87779692220544,7.3835832908013,8.91820120660896,10.5063668581205
"432","XII",40379,40779,3.80477010951662,10.5479761297161,7.13456096528717,3.50212228604016
"433","XII",65237,65637,6.34128351586103,9.49317851674453,9.81002132726986,14.0084891441607
"434","XII",83976,84376,15.2190804380665,28.4795355502336,26.7546036198269,15.7595502871807
"435","XII",187309,187709,22.8286206570997,12.6575713556594,20.5118627752006,17.5106114302008
"436","XII",234361,234761,25.3651340634441,14.7671665816026,17.8364024132179,16.6350808586908
"437","XII",241843,242243,8.87779692220544,17.9315594205175,9.81002132726986,14.8840197156707
"438","XII",253277,253677,13.9508237348943,29.5343331632052,31.2137042231314,24.5148560022811
"439","XII",329292,329692,7.60954021903323,14.7671665816026,23.1873231371833,12.2574280011406
"440","XII",368230,368630,13.9508237348943,11.6027737426878,17.8364024132179,18.3861420017109
"441","XII",370672,371072,72.2906320808157,42.1919045188646,27.6464237404878,33.2701617173816
"442","XII",388604,389004,8.87779692220544,9.49317851674453,15.1609420512352,14.8840197156707
"443","XII",390516,390916,11.4143103285498,11.6027737426878,11.5936615685917,14.0084891441607
"444","XII",424017,424417,55.803294939577,59.0686663264104,33.8891645851141,40.2744062894619
"445","XII",444855,445255,8.87779692220544,9.49317851674453,9.81002132726986,10.5063668581205
"446","XII",450180,450580,21.5603639539275,4.21919045188646,3.56728048264359,11.3818974296305
"447","XII",460020,460420,2447.73543712236,1244.66118330651,1046.10500153523,1119.80360096134
"448","XII",489416,489816,36.779444391994,44.3014997448078,24.0791432578442,27.1414477168113
"449","XII",490508,490908,29.1699041729607,36.9179164540065,19.6200426545397,21.012733716241
"450","XII",522247,522647,27.9016474697885,20.0411546464607,19.6200426545397,24.5148560022811
"451","XII",553937,554337,11.4143103285498,10.5479761297161,11.5936615685917,14.0084891441607
"452","XII",585970,586370,3.80477010951662,8.43838090377292,9.81002132726986,11.3818974296305
"453","XII",605218,605618,10.1460536253776,16.8767618075458,10.7018414479308,10.5063668581205
"454","XII",611666,612066,11.4143103285498,14.7671665816026,15.1609420512352,7.87977514359037
"455","XII",636102,636502,10.1460536253776,5.27398806485807,6.24274084462628,10.5063668581205
"456","XII",645733,646133,15.2190804380665,20.0411546464607,27.6464237404878,28.0169782883213
"457","XII",650954,651354,7.60954021903323,6.32878567782969,9.81002132726986,8.75530571510041
"458","XII",658158,658558,32.9746742824773,24.2603450983471,22.2955030165224,35.8967534319117
"459","XII",660149,660549,7.60954021903323,7.3835832908013,23.1873231371833,18.3861420017109
"460","XII",664985,665385,8.87779692220544,18.9863570334891,10.7018414479308,11.3818974296305
"461","XII",704366,704766,24.0968773602719,32.6987260021201,47.2664663950275,28.8925088598314
"462","XII",723312,723712,21.5603639539275,25.3151427113188,14.2691219305743,10.5063668581205
"463","XII",728304,728704,34.2429309856495,32.6987260021201,35.6728048264359,30.6435700028514
"464","XII",737689,738089,13.9508237348943,8.43838090377292,15.1609420512352,17.5106114302008
"465","XII",758948,759348,7.60954021903323,22.1507498724039,25.862783499166,30.6435700028514
"466","XII",781410,781810,8.87779692220544,13.712368968631,10.7018414479308,17.5106114302008
"467","XII",783520,783920,5.07302681268882,25.3151427113188,24.9709633785051,21.012733716241
"468","XII",796316,796716,22.8286206570997,25.3151427113188,8.91820120660896,17.5106114302008
"469","XII",809010,809410,30.4381608761329,39.0275116799497,21.4036828958615,26.2659171453012
"470","XII",818792,819192,13.9508237348943,20.0411546464607,13.3773018099134,19.2616725732209
"471","XII",828205,828605,12.6825670317221,27.424737937262,24.9709633785051,15.7595502871807
"472","XII",830554,830954,8.87779692220544,11.6027737426878,8.02638108594807,1.75106114302008
"473","XII",837483,837883,19.0238505475831,11.6027737426878,9.81002132726986,6.12871400057029
"474","XII",839446,839846,27.9016474697885,23.2055474853755,13.3773018099134,15.7595502871807
"475","XII",871348,871748,5.07302681268882,7.3835832908013,17.8364024132179,13.1329585726506
"476","XII",875138,875538,15.2190804380665,25.3151427113188,12.4854816892526,9.63083628661045
"477","XII",877518,877918,24.0968773602719,15.8219641945742,21.4036828958615,24.5148560022811
"478","XII",921568,921968,24.0968773602719,28.4795355502336,28.5382438611487,20.1372031447309
"479","XII",924564,924964,40.5842145015106,35.8631188410349,23.1873231371833,16.6350808586908
"480","XII",932008,932408,35.5111876888217,32.6987260021201,27.6464237404878,19.2616725732209
"481","XII",950292,950692,11.4143103285498,10.5479761297161,13.3773018099134,17.5106114302008
"482","XII",954428,954828,6.34128351586103,12.6575713556594,27.6464237404878,22.7637948592611
"483","XII",1012070,1012470,21.5603639539275,24.2603450983471,24.9709633785051,12.2574280011406
"484","XII",1018893,1019293,15.2190804380665,14.7671665816026,7.13456096528717,12.2574280011406
"485","XII",1028379,1028779,51.9985248300604,50.6302854226375,35.6728048264359,23.6393254307711
"486","XII",1064857,1065257,93.8509960347432,63.2878567782969,32.9973444644532,32.3946311458715
"487","XII",1071439,1071839,31.7064175793051,26.3699403242904,25.862783499166,21.012733716241
"488","XIII",5371,5771,20.2921072507553,14.7671665816026,8.91820120660896,7.87977514359037
"489","XIII",26020,26420,43.120727907855,21.0959522594323,7.13456096528717,18.3861420017109
"490","XIII",67928,68328,10.1460536253776,12.6575713556594,13.3773018099134,9.63083628661045
"491","XIII",69718,70118,24.0968773602719,29.5343331632052,29.4300639818096,21.012733716241
"492","XIII",91690,92090,12.6825670317221,15.8219641945742,13.3773018099134,8.75530571510041
"493","XIII",101414,101814,10.1460536253776,13.712368968631,13.3773018099134,14.0084891441607
"494","XIII",104258,104658,8.87779692220544,12.6575713556594,9.81002132726986,7.00424457208033
"495","XIII",119146,119546,19.0238505475831,8.43838090377292,17.8364024132179,19.2616725732209
"496","XIII",124165,124565,21.5603639539275,17.9315594205175,12.4854816892526,15.7595502871807
"497","XIII",145964,146364,27.9016474697885,20.0411546464607,16.0527621718961,23.6393254307711
"498","XIII",158946,159346,8.87779692220544,17.9315594205175,14.2691219305743,11.3818974296305
"499","XIII",169872,170272,24.0968773602719,32.6987260021201,24.0791432578442,24.5148560022811
"500","XIII",192117,192517,3.80477010951662,4.21919045188646,8.91820120660896,7.87977514359037
"501","XIII",196058,196458,10.1460536253776,9.49317851674453,3.56728048264359,8.75530571510041
"502","XIII",219785,220185,7.60954021903323,9.49317851674453,11.5936615685917,13.1329585726506
"503","XIII",223847,224247,12.6825670317221,17.9315594205175,10.7018414479308,16.6350808586908
"504","XIII",225388,225788,20.2921072507553,24.2603450983471,18.7282225338788,27.1414477168113
"505","XIII",253253,253653,20.2921072507553,18.9863570334891,23.1873231371833,28.8925088598314
"506","XIII",258868,259268,3.80477010951662,14.7671665816026,9.81002132726986,7.87977514359037
"507","XIII",271819,272219,24.0968773602719,14.7671665816026,19.6200426545397,14.8840197156707
"508","XIII",282890,283290,6.34128351586103,11.6027737426878,32.1055243437923,20.1372031447309
"509","XIII",287411,287811,20.2921072507553,25.3151427113188,25.862783499166,13.1329585726506
"510","XIII",302693,303093,22.8286206570997,12.6575713556594,19.6200426545397,14.8840197156707
"511","XIII",306386,306786,40.5842145015106,33.7535236150917,36.5646249470968,21.012733716241
"512","XIII",347087,347487,13.9508237348943,23.2055474853755,29.4300639818096,29.7680394313414
"513","XIII",349766,350166,12.6825670317221,15.8219641945742,17.8364024132179,14.0084891441607
"514","XIII",353014,353414,30.4381608761329,27.424737937262,35.6728048264359,42.025467432482
"515","XIII",362809,363209,15.2190804380665,11.6027737426878,8.02638108594807,10.5063668581205
"516","XIII",388251,388651,27.9016474697885,26.3699403242904,24.9709633785051,28.8925088598314
"517","XIII",408247,408647,55.803294939577,44.3014997448078,47.2664663950275,46.4031202900322
"518","XIII",431596,431996,5.07302681268882,9.49317851674453,26.7546036198269,10.5063668581205
"519","XIII",434267,434667,27.9016474697885,23.2055474853755,19.6200426545397,15.7595502871807
"520","XIII",472778,473178,31.7064175793051,16.8767618075458,20.5118627752006,21.888264287751
"521","XIII",477749,478149,2.53651340634441,4.21919045188646,26.7546036198269,24.5148560022811
"522","XIII",510708,511108,27.9016474697885,24.2603450983471,25.862783499166,38.5233451464418
"523","XIII",540310,540710,29.1699041729607,35.8631188410349,49.0501066363493,31.5191005743615
"524","XIII",551202,551602,43.120727907855,46.4110949707511,25.862783499166,25.3903865737912
"525","XIII",556968,557368,39.3159577983384,23.2055474853755,33.8891645851141,22.7637948592611
"526","XIII",600944,601344,6.34128351586103,5.27398806485807,19.6200426545397,18.3861420017109
"527","XIII",625907,626307,8.87779692220544,5.27398806485807,9.81002132726986,8.75530571510041
"528","XIII",653254,653654,13.9508237348943,40.0823092929214,46.3746462743666,32.3946311458715
"529","XIII",661723,662123,12.6825670317221,27.424737937262,34.780984705775,20.1372031447309
"530","XIII",675048,675448,21.5603639539275,24.2603450983471,20.5118627752006,21.888264287751
"531","XIII",754214,754614,6.34128351586103,21.0959522594323,17.8364024132179,16.6350808586908
"532","XIII",758983,759383,26.6333907666163,31.6439283891484,20.5118627752006,18.3861420017109
"533","XIII",774071,774471,19.0238505475831,27.424737937262,46.3746462743666,45.5275897185221
"534","XIII",777333,777733,10.1460536253776,12.6575713556594,11.5936615685917,10.5063668581205
"535","XIII",797928,798328,19.0238505475831,24.2603450983471,24.0791432578442,19.2616725732209
"536","XIII",852008,852408,10.1460536253776,13.712368968631,26.7546036198269,14.8840197156707
"537","XIII",861060,861460,17.7555938444109,21.0959522594323,14.2691219305743,20.1372031447309
"538","XIII",872622,873022,10.1460536253776,11.6027737426878,13.3773018099134,15.7595502871807
"539","XIII",880481,880881,19.0238505475831,15.8219641945742,14.2691219305743,14.0084891441607
"540","XIII",886420,886820,7.60954021903323,17.9315594205175,12.4854816892526,13.1329585726506
"541","XIII",901272,901672,7.60954021903323,10.5479761297161,8.91820120660896,11.3818974296305
"542","XIII",915105,915505,39.3159577983384,26.3699403242904,22.2955030165224,15.7595502871807
"543","XIII",924009,924409,64.6810918617825,62.2330591653253,18.7282225338788,21.888264287751
"544","XIV",6541,6941,51.9985248300604,63.2878567782969,23.1873231371833,21.888264287751
"545","XIV",57595,57995,7.60954021903323,12.6575713556594,3.56728048264359,8.75530571510041
"546","XIV",59847,60247,3.80477010951662,10.5479761297161,17.8364024132179,12.2574280011406
"547","XIV",62999,63399,25.3651340634441,22.1507498724039,18.7282225338788,23.6393254307711
"548","XIV",68386,68786,11.4143103285498,11.6027737426878,9.81002132726986,14.0084891441607
"549","XIV",87270,87670,13.9508237348943,13.712368968631,16.0527621718961,14.0084891441607
"550","XIV",89230,89630,20.2921072507553,15.8219641945742,9.81002132726986,6.12871400057029
"551","XIV",96108,96508,7.60954021903323,17.9315594205175,12.4854816892526,7.00424457208033
"552","XIV",104648,105048,13.9508237348943,8.43838090377292,1.78364024132179,6.12871400057029
"553","XIV",107197,107597,7.60954021903323,14.7671665816026,13.3773018099134,10.5063668581205
"554","XIV",138009,138409,8.87779692220544,17.9315594205175,13.3773018099134,13.1329585726506
"555","XIV",198273,198673,21.5603639539275,23.2055474853755,21.4036828958615,25.3903865737912
"556","XIV",217277,217677,7.60954021903323,15.8219641945742,14.2691219305743,20.1372031447309
"557","XIV",274029,274429,1.26825670317221,2.10959522594323,18.7282225338788,9.63083628661045
"558","XIV",275935,276335,11.4143103285498,4.21919045188646,12.4854816892526,16.6350808586908
"559","XIV",281604,282004,17.7555938444109,27.424737937262,24.0791432578442,14.8840197156707
"560","XIV",301159,301559,6.34128351586103,14.7671665816026,14.2691219305743,14.8840197156707
"561","XIV",301868,302268,19.0238505475831,15.8219641945742,16.0527621718961,14.8840197156707
"562","XIV",330929,331329,24.0968773602719,28.4795355502336,24.0791432578442,23.6393254307711
"563","XIV",335750,336150,6.34128351586103,9.49317851674453,21.4036828958615,23.6393254307711
"564","XIV",349895,350295,26.6333907666163,48.5206901966943,32.1055243437923,49.9052425760723
"565","XIV",355354,355754,29.1699041729607,35.8631188410349,32.9973444644532,31.5191005743615
"566","XIV",374789,375189,16.4873371412387,21.0959522594323,8.02638108594807,9.63083628661045
"567","XIV",405650,406050,17.7555938444109,16.8767618075458,13.3773018099134,18.3861420017109
"568","XIV",427064,427464,31.7064175793051,26.3699403242904,35.6728048264359,32.3946311458715
"569","XIV",440887,441287,21.5603639539275,25.3151427113188,24.9709633785051,35.0212228604016
"570","XIV",479122,479522,17.7555938444109,14.7671665816026,8.91820120660896,8.75530571510041
"571","XIV",491133,491533,6.34128351586103,6.32878567782969,14.2691219305743,17.5106114302008
"572","XIV",495012,495412,26.6333907666163,18.9863570334891,23.1873231371833,19.2616725732209
"573","XIV",500574,500974,15.2190804380665,10.5479761297161,14.2691219305743,21.012733716241
"574","XIV",503070,503470,19.0238505475831,20.0411546464607,16.944582292557,35.8967534319117
"575","XIV",507322,507722,10.1460536253776,9.49317851674453,10.7018414479308,10.5063668581205
"576","XIV",559217,559617,30.4381608761329,37.9727140669781,34.780984705775,33.2701617173816
"577","XIV",568045,568445,16.4873371412387,13.712368968631,8.91820120660896,7.00424457208033
"578","XIV",569710,570110,20.2921072507553,21.0959522594323,10.7018414479308,15.7595502871807
"579","XIV",576184,576584,24.0968773602719,25.3151427113188,16.0527621718961,23.6393254307711
"580","XIV",578733,579133,3.80477010951662,9.49317851674453,13.3773018099134,11.3818974296305
"581","XIV",586726,587126,10.1460536253776,9.49317851674453,10.7018414479308,10.5063668581205
"582","XIV",651926,652326,13.9508237348943,17.9315594205175,27.6464237404878,30.6435700028514
"583","XIV",661881,662281,30.4381608761329,31.6439283891484,24.0791432578442,14.0084891441607
"584","XIV",663775,664175,30.4381608761329,26.3699403242904,19.6200426545397,22.7637948592611
"585","XIV",708164,708564,13.9508237348943,10.5479761297161,8.02638108594807,8.75530571510041
"586","XIV",739311,739711,17.7555938444109,13.712368968631,25.862783499166,14.0084891441607
"587","XIV",783666,784066,40.5842145015106,41.137106905893,15.1609420512352,13.1329585726506
"588","XV",10,410,74.8271454871601,62.2330591653253,20.5118627752006,24.5148560022811
"589","XV",27728,28128,21.5603639539275,18.9863570334891,5.35092072396538,7.87977514359037
"590","XV",55158,55558,8.87779692220544,15.8219641945742,16.944582292557,21.012733716241
"591","XV",69044,69444,12.6825670317221,17.9315594205175,11.5936615685917,15.7595502871807
"592","XV",79831,80231,15.2190804380665,27.424737937262,19.6200426545397,20.1372031447309
"593","XV",83145,83545,24.0968773602719,26.3699403242904,24.9709633785051,31.5191005743615
"594","XV",92883,93283,15.2190804380665,13.712368968631,11.5936615685917,21.012733716241
"595","XV",94416,94816,15.2190804380665,15.8219641945742,8.91820120660896,16.6350808586908
"596","XV",109432,109832,55.803294939577,74.8906305209846,57.0764877222974,48.1541814330523
"597","XV",117848,118248,16.4873371412387,6.32878567782969,13.3773018099134,10.5063668581205
"598","XV",128024,128424,12.6825670317221,15.8219641945742,13.3773018099134,8.75530571510041
"599","XV",161001,161401,38.0477010951662,47.4658925837227,33.8891645851141,21.888264287751
"600","XV",168091,168491,16.4873371412387,15.8219641945742,7.13456096528717,7.00424457208033
"601","XV",216309,216709,34.2429309856495,31.6439283891484,32.1055243437923,28.8925088598314
"602","XV",218692,219092,17.7555938444109,11.6027737426878,19.6200426545397,18.3861420017109
"603","XV",232026,232426,8.87779692220544,16.8767618075458,19.6200426545397,26.2659171453012
"604","XV",234416,234816,13.9508237348943,14.7671665816026,8.91820120660896,14.8840197156707
"605","XV",253757,254157,39.3159577983384,30.5891307761768,31.2137042231314,28.8925088598314
"606","XV",274409,274809,20.2921072507553,13.712368968631,19.6200426545397,15.7595502871807
"607","XV",285516,285916,13.9508237348943,9.49317851674453,16.944582292557,20.1372031447309
"608","XV",288226,288626,16.4873371412387,23.2055474853755,13.3773018099134,14.8840197156707
"609","XV",304506,304906,16.4873371412387,21.0959522594323,32.1055243437923,21.888264287751
"610","XV",316199,316599,17.7555938444109,28.4795355502336,15.1609420512352,17.5106114302008
"611","XV",377767,378167,13.9508237348943,11.6027737426878,20.5118627752006,21.888264287751
"612","XV",383066,383466,2.53651340634441,3.16439283891484,10.7018414479308,13.1329585726506
"613","XV",384919,385319,8.87779692220544,6.32878567782969,17.8364024132179,18.3861420017109
"614","XV",391529,391929,10.1460536253776,15.8219641945742,22.2955030165224,28.0169782883213
"615","XV",424138,424538,16.4873371412387,21.0959522594323,35.6728048264359,27.1414477168113
"616","XV",443702,444102,22.8286206570997,18.9863570334891,31.2137042231314,25.3903865737912
"617","XV",461577,461977,5.07302681268882,11.6027737426878,13.3773018099134,16.6350808586908
"618","XV",462320,462720,12.6825670317221,9.49317851674453,22.2955030165224,19.2616725732209
"619","XV",487325,487725,19.0238505475831,25.3151427113188,10.7018414479308,15.7595502871807
"620","XV",494370,494770,19.0238505475831,34.8083212280633,31.2137042231314,28.8925088598314
"621","XV",505289,505689,30.4381608761329,31.6439283891484,22.2955030165224,24.5148560022811
"622","XV",511297,511697,17.7555938444109,26.3699403242904,25.862783499166,21.012733716241
"623","XV",514643,515043,17.7555938444109,12.6575713556594,20.5118627752006,21.888264287751
"624","XV",520545,520945,17.7555938444109,16.8767618075458,30.3218841024705,14.0084891441607
"625","XV",606193,606593,6.34128351586103,10.5479761297161,10.7018414479308,16.6350808586908
"626","XV",619178,619578,20.2921072507553,49.5754878096659,35.6728048264359,29.7680394313414
"627","XV",638879,639279,16.4873371412387,29.5343331632052,44.5910060330448,33.2701617173816
"628","XV",670891,671291,16.4873371412387,22.1507498724039,29.4300639818096,28.0169782883213
"629","XV",678813,679213,13.9508237348943,16.8767618075458,24.0791432578442,16.6350808586908
"630","XV",742196,742596,26.6333907666163,17.9315594205175,18.7282225338788,15.7595502871807
"631","XV",762050,762450,22.8286206570997,18.9863570334891,26.7546036198269,19.2616725732209
"632","XV",770094,770494,16.4873371412387,27.424737937262,26.7546036198269,20.1372031447309
"633","XV",779468,779868,41.8524712046828,25.3151427113188,28.5382438611487,27.1414477168113
"634","XV",796897,797297,7.60954021903323,14.7671665816026,20.5118627752006,26.2659171453012
