"","CHR","START","END","SPT5_T0_R2","SPT5_T0_R1","SPT5_T15_R2","SPT5_T15_R1"
"320","XI",381963,382363,21.5603639539275,20.0411546464607,35.0212228604016,32.9973444644532
"321","XI",385143,385543,20.2921072507553,20.0411546464607,16.6350808586908,24.9709633785051
"322","XI",393368,393768,8.87779692220544,11.6027737426878,13.1329585726506,6.24274084462628
"323","XI",518517,519286,63.4128351586103,56.9590711004672,29.7680394313414,32.1055243437923
"324","XI",533512,533912,2.53651340634441,10.5479761297161,8.75530571510041,13.3773018099134
"325","XI",589854,590254,7.60954021903323,22.1507498724039,18.3861420017109,12.4854816892526
"326","XI",614800,615509,22.8286206570997,33.7535236150917,42.900998003992,49.0501066363493
"327","XI",630404,630804,17.7555938444109,17.9315594205175,12.2574280011406,14.2691219305743
"328","XI",666026,666709,102.728792956949,59.0686663264104,23.6393254307711,26.7546036198269
"329","XII",-69,331,39.3159577983384,49.5754878096659,12.2574280011406,14.2691219305743
"330","XII",5539,5939,57.0715516427492,29.5343331632052,11.3818974296305,14.2691219305743
"331","XII",11197,11597,64.6810918617825,42.1919045188646,18.3861420017109,15.1609420512352
"332","XII",65262,65662,6.34128351586103,9.49317851674453,14.0084891441607,9.81002132726986
"333","XII",198019,198419,7.60954021903323,12.6575713556594,10.5063668581205,11.5936615685917
"334","XII",234500,234900,19.0238505475831,15.8219641945742,17.5106114302008,14.2691219305743
"335","XII",241852,242252,8.87779692220544,17.9315594205175,14.8840197156707,9.81002132726986
"336","XII",253271,253671,13.9508237348943,29.5343331632052,24.5148560022811,31.2137042231314
"337","XII",289600,290000,10.1460536253776,9.49317851674453,9.63083628661045,17.8364024132179
"338","XII",329299,329699,7.60954021903323,14.7671665816026,12.2574280011406,23.1873231371833
"339","XII",369708,370108,34.2429309856495,23.2055474853755,9.63083628661045,7.13456096528717
"340","XII",370224,371101,103.997049660121,74.8906305209846,47.2786508615422,43.6991859123839
"341","XII",423847,424528,64.6810918617825,73.835832908013,45.5275897185221,45.4828261537057
"342","XII",459772,460709,3501.65675745846,1722.48450198265,1607.47412929244,1376.07844617976
"343","XII",489416,489816,36.779444391994,44.3014997448078,27.1414477168113,24.0791432578442
"344","XII",490508,490908,29.1699041729607,36.9179164540065,21.012733716241,19.6200426545397
"345","XII",510682,511082,6.34128351586103,4.21919045188646,13.1329585726506,15.1609420512352
"346","XII",522280,522680,27.9016474697885,20.0411546464607,24.5148560022811,19.6200426545397
"347","XII",628267,628667,8.87779692220544,10.5479761297161,6.12871400057029,12.4854816892526
"348","XII",633325,633725,5.07302681268882,6.32878567782969,11.3818974296305,8.91820120660896
"349","XII",645725,646125,15.2190804380665,21.0959522594323,28.0169782883213,27.6464237404878
"350","XII",658064,658464,29.1699041729607,23.2055474853755,30.6435700028514,22.2955030165224
"351","XII",664994,665394,10.1460536253776,18.9863570334891,11.3818974296305,10.7018414479308
"352","XII",668853,669253,2.53651340634441,9.49317851674453,10.5063668581205,7.13456096528717
"353","XII",704406,704806,25.3651340634441,29.5343331632052,28.8925088598314,44.5910060330448
"354","XII",723334,723734,21.5603639539275,25.3151427113188,10.5063668581205,14.2691219305743
"355","XII",728310,728710,34.2429309856495,30.5891307761768,30.6435700028514,35.6728048264359
"356","XII",737686,738086,13.9508237348943,8.43838090377292,17.5106114302008,15.1609420512352
"357","XII",758948,759348,7.60954021903323,22.1507498724039,30.6435700028514,25.862783499166
"358","XII",781409,781809,8.87779692220544,13.712368968631,17.5106114302008,10.7018414479308
"359","XII",783487,783887,5.07302681268882,25.3151427113188,18.3861420017109,24.0791432578442
"360","XII",796316,796716,22.8286206570997,25.3151427113188,17.5106114302008,8.91820120660896
"361","XII",805071,805471,10.1460536253776,13.712368968631,10.5063668581205,7.13456096528717
"362","XII",808903,809581,35.5111876888217,46.4110949707511,30.6435700028514,26.7546036198269
"363","XII",828292,828692,11.4143103285498,26.3699403242904,15.7595502871807,22.2955030165224
"364","XII",839418,839818,27.9016474697885,23.2055474853755,15.7595502871807,13.3773018099134
"365","XII",871335,871735,5.07302681268882,7.3835832908013,13.1329585726506,17.8364024132179
"366","XII",877356,878001,29.1699041729607,18.9863570334891,28.0169782883213,25.862783499166
"367","XII",921605,922005,21.5603639539275,28.4795355502336,19.2616725732209,27.6464237404878
"368","XII",924595,924995,40.5842145015106,35.8631188410349,16.6350808586908,23.1873231371833
"369","XII",931916,932316,36.779444391994,31.6439283891484,16.6350808586908,23.1873231371833
"370","XII",1012099,1012499,21.5603639539275,24.2603450983471,13.1329585726506,24.9709633785051
"371","XII",1028367,1028767,51.9985248300604,50.6302854226375,23.6393254307711,35.6728048264359
"372","XII",1064372,1064772,20.2921072507553,22.1507498724039,9.63083628661045,6.24274084462628
"373","XII",1064793,1065538,87.5097125188822,69.6166424561266,35.0212228604016,32.1055243437923
"374","XII",1071439,1071839,31.7064175793051,26.3699403242904,21.012733716241,25.862783499166
"375","XIII",5377,5777,20.2921072507553,14.7671665816026,7.87977514359037,8.91820120660896
"376","XIII",16656,17056,5.07302681268882,9.49317851674453,14.8840197156707,12.4854816892526
"377","XIII",25974,26374,40.5842145015106,22.1507498724039,18.3861420017109,7.13456096528717
"378","XIII",29776,30176,13.9508237348943,13.712368968631,10.5063668581205,10.7018414479308
"379","XIII",69714,70114,19.0238505475831,24.2603450983471,17.5106114302008,22.2955030165224
"380","XIII",70186,70586,10.1460536253776,9.49317851674453,14.8840197156707,19.6200426545397
"381","XIII",91028,91428,15.2190804380665,9.49317851674453,14.0084891441607,16.0527621718961
"382","XIII",119182,119582,19.0238505475831,8.43838090377292,19.2616725732209,18.7282225338788
"383","XIII",124170,124570,21.5603639539275,17.9315594205175,15.7595502871807,12.4854816892526
"384","XIII",146075,146475,27.9016474697885,17.9315594205175,23.6393254307711,16.0527621718961
"385","XIII",158949,159349,8.87779692220544,17.9315594205175,11.3818974296305,14.2691219305743
"386","XIII",169794,170330,25.3651340634441,34.8083212280633,24.5148560022811,24.0791432578442
"387","XIII",223854,224254,12.6825670317221,17.9315594205175,16.6350808586908,10.7018414479308
"388","XIII",225450,225850,21.5603639539275,24.2603450983471,27.1414477168113,17.8364024132179
"389","XIII",271519,272219,39.3159577983384,24.2603450983471,21.012733716241,24.0791432578442
"390","XIII",287373,287773,19.0238505475831,26.3699403242904,12.2574280011406,25.862783499166
"391","XIII",305967,306367,27.9016474697885,16.8767618075458,21.888264287751,28.5382438611487
"392","XIII",347087,347487,13.9508237348943,23.2055474853755,29.7680394313414,29.4300639818096
"393","XIII",352875,353469,35.5111876888217,33.7535236150917,50.7807731475824,40.1319054297403
"394","XIII",387999,388689,41.8524712046828,34.8083212280633,36.7722840034217,30.3218841024705
"395","XIII",408152,408818,67.2176052681269,54.849475874524,60.4116094341928,57.0764877222974
"396","XIII",434259,434659,27.9016474697885,23.2055474853755,15.7595502871807,19.6200426545397
"397","XIII",472778,473178,31.7064175793051,16.8767618075458,21.888264287751,20.5118627752006
"398","XIII",510821,511221,25.3651340634441,24.2603450983471,38.5233451464418,27.6464237404878
"399","XIII",540075,540764,32.9746742824773,47.4658925837227,40.2744062894619,58.8601279636192
"400","XIII",551202,551928,54.5350382364048,54.849475874524,38.5233451464418,34.780984705775
"401","XIII",556988,557388,38.0477010951662,20.0411546464607,22.7637948592611,31.2137042231314
"402","XIII",608159,608559,7.60954021903323,3.16439283891484,16.6350808586908,12.4854816892526
"403","XIII",653249,653649,15.2190804380665,40.0823092929214,33.2701617173816,46.3746462743666
"404","XIII",661723,662123,12.6825670317221,27.424737937262,20.1372031447309,34.780984705775
"405","XIII",675054,675454,21.5603639539275,24.2603450983471,21.888264287751,20.5118627752006
"406","XIII",754216,754616,6.34128351586103,21.0959522594323,16.6350808586908,17.8364024132179
"407","XIII",758959,759359,27.9016474697885,35.8631188410349,19.2616725732209,20.5118627752006
"408","XIII",773855,774662,31.7064175793051,36.9179164540065,63.038201148723,73.1292498941935
"409","XIII",797905,798305,19.0238505475831,24.2603450983471,18.3861420017109,24.0791432578442
"410","XIII",872614,873014,10.1460536253776,11.6027737426878,15.7595502871807,13.3773018099134
"411","XIII",886466,886866,10.1460536253776,17.9315594205175,14.0084891441607,13.3773018099134
"412","XIII",915097,915497,40.5842145015106,30.5891307761768,16.6350808586908,22.2955030165224
"413","XIII",923668,924409,86.24145581571,91.7673923285305,28.8925088598314,23.1873231371833
"414","XIV",6543,7305,72.2906320808157,74.8906305209846,24.5148560022811,24.9709633785051
"415","XIV",62996,63396,25.3651340634441,22.1507498724039,23.6393254307711,18.7282225338788
"416","XIV",91465,91865,5.07302681268882,7.3835832908013,8.75530571510041,8.91820120660896
"417","XIV",198324,198724,21.5603639539275,24.2603450983471,24.5148560022811,20.5118627752006
"418","XIV",281641,282041,17.7555938444109,27.424737937262,14.0084891441607,23.1873231371833
"419","XIV",301706,302106,13.9508237348943,20.0411546464607,15.7595502871807,18.7282225338788
"420","XIV",310111,310511,5.07302681268882,13.712368968631,11.3818974296305,13.3773018099134
"421","XIV",330929,331329,24.0968773602719,28.4795355502336,23.6393254307711,24.0791432578442
"422","XIV",335750,336150,6.34128351586103,9.49317851674453,23.6393254307711,21.4036828958615
"423","XIV",340002,340402,2.53651340634441,10.5479761297161,12.2574280011406,6.24274084462628
"424","XIV",349873,350273,26.6333907666163,48.5206901966943,50.7807731475824,31.2137042231314
"425","XIV",405637,406037,17.7555938444109,16.8767618075458,18.3861420017109,13.3773018099134
"426","XIV",426991,427622,31.7064175793051,31.6439283891484,34.1456922888916,37.4564450677576
"427","XIV",440887,441287,21.5603639539275,25.3151427113188,35.0212228604016,24.9709633785051
"428","XIV",479122,479522,17.7555938444109,14.7671665816026,8.75530571510041,8.91820120660896
"429","XIV",495003,495403,26.6333907666163,18.9863570334891,19.2616725732209,23.1873231371833
"430","XIV",559217,559617,30.4381608761329,37.9727140669781,33.2701617173816,34.780984705775
"431","XIV",569710,570110,20.2921072507553,21.0959522594323,15.7595502871807,10.7018414479308
"432","XIV",604610,605010,12.6825670317221,7.3835832908013,6.12871400057029,17.8364024132179
"433","XIV",651925,652325,13.9508237348943,17.9315594205175,30.6435700028514,27.6464237404878
"434","XIV",661877,662277,30.4381608761329,31.6439283891484,14.0084891441607,24.0791432578442
"435","XIV",663776,664176,30.4381608761329,26.3699403242904,22.7637948592611,19.6200426545397
"436","XIV",783419,784080,48.1937547205438,48.5206901966943,15.7595502871807,21.4036828958615
"437","XV",7,698,87.5097125188822,81.2194161988143,33.2701617173816,24.0791432578442
"438","XV",27743,28143,21.5603639539275,18.9863570334891,7.87977514359037,5.35092072396538
"439","XV",55158,55558,8.87779692220544,15.8219641945742,21.012733716241,16.944582292557
"440","XV",69075,69475,12.6825670317221,17.9315594205175,15.7595502871807,11.5936615685917
"441","XV",79810,80210,15.2190804380665,27.424737937262,20.1372031447309,19.6200426545397
"442","XV",83145,83545,24.0968773602719,26.3699403242904,31.5191005743615,24.9709633785051
"443","XV",92831,93231,15.2190804380665,13.712368968631,21.012733716241,11.5936615685917
"444","XV",109196,109791,63.4128351586103,83.3290114247576,57.7850177196627,57.9683078429583
"445","XV",117849,118249,16.4873371412387,6.32878567782969,10.5063668581205,13.3773018099134
"446","XV",161089,161489,27.9016474697885,39.0275116799497,20.1372031447309,26.7546036198269
"447","XV",161665,162065,8.87779692220544,11.6027737426878,15.7595502871807,20.5118627752006
"448","XV",216309,216709,34.2429309856495,31.6439283891484,28.8925088598314,32.1055243437923
"449","XV",218692,219092,17.7555938444109,11.6027737426878,18.3861420017109,19.6200426545397
"450","XV",253692,254204,39.3159577983384,30.5891307761768,29.7680394313414,32.9973444644532
"451","XV",288303,288703,16.4873371412387,18.9863570334891,14.8840197156707,13.3773018099134
"452","XV",304679,305079,17.7555938444109,20.0411546464607,20.1372031447309,24.0791432578442
"453","XV",316358,316758,16.4873371412387,22.1507498724039,11.3818974296305,13.3773018099134
"454","XV",391524,391924,10.1460536253776,15.8219641945742,28.0169782883213,22.2955030165224
"455","XV",424137,424537,16.4873371412387,21.0959522594323,27.1414477168113,35.6728048264359
"456","XV",443702,444102,22.8286206570997,18.9863570334891,25.3903865737912,31.2137042231314
"457","XV",446739,447139,5.07302681268882,15.8219641945742,17.5106114302008,18.7282225338788
"458","XV",462266,462666,13.9508237348943,10.5479761297161,19.2616725732209,22.2955030165224
"459","XV",479818,480218,6.34128351586103,12.6575713556594,23.6393254307711,17.8364024132179
"460","XV",487335,487735,19.0238505475831,25.3151427113188,15.7595502871807,10.7018414479308
"461","XV",494369,494769,19.0238505475831,34.8083212280633,28.8925088598314,31.2137042231314
"462","XV",505104,505751,40.5842145015106,35.8631188410349,28.0169782883213,30.3218841024705
"463","XV",511306,511706,17.7555938444109,26.3699403242904,21.012733716241,25.862783499166
"464","XV",514643,515043,17.7555938444109,12.6575713556594,21.888264287751,20.5118627752006
"465","XV",520579,520979,17.7555938444109,15.8219641945742,13.1329585726506,27.6464237404878
"466","XV",586313,586713,7.60954021903323,7.3835832908013,13.1329585726506,9.81002132726986
"467","XV",619213,619613,17.7555938444109,49.5754878096659,29.7680394313414,35.6728048264359
"468","XV",638896,639296,19.0238505475831,27.424737937262,30.6435700028514,44.5910060330448
"469","XV",670796,671196,13.9508237348943,15.8219641945742,21.888264287751,24.9709633785051
"470","XV",673724,674124,10.1460536253776,5.27398806485807,8.75530571510041,9.81002132726986
"471","XV",678792,679192,13.9508237348943,16.8767618075458,16.6350808586908,24.0791432578442
"472","XV",683574,683974,10.1460536253776,11.6027737426878,10.5063668581205,17.8364024132179
"473","XV",700821,701221,3.80477010951662,4.21919045188646,20.1372031447309,12.4854816892526
"474","XV",742196,742596,26.6333907666163,17.9315594205175,15.7595502871807,18.7282225338788
"475","XV",762050,762450,22.8286206570997,18.9863570334891,19.2616725732209,26.7546036198269
"476","XV",770094,770494,16.4873371412387,27.424737937262,20.1372031447309,26.7546036198269
"477","XV",779468,779868,41.8524712046828,25.3151427113188,27.1414477168113,28.5382438611487
"478","XV",825569,825969,22.8286206570997,21.0959522594323,21.012733716241,31.2137042231314
"479","XV",836635,837035,22.8286206570997,30.5891307761768,28.0169782883213,24.9709633785051
"480","XV",866662,867062,41.8524712046828,32.6987260021201,22.7637948592611,22.2955030165224
"481","XV",877704,878104,17.7555938444109,29.5343331632052,14.8840197156707,18.7282225338788
"482","XV",881998,882534,32.9746742824773,35.8631188410349,34.1456922888916,30.3218841024705
"483","XV",901239,901639,26.6333907666163,17.9315594205175,16.6350808586908,17.8364024132179
"484","XV",908454,909179,27.9016474697885,32.6987260021201,34.1456922888916,45.4828261537057
"485","XV",911892,912292,26.6333907666163,29.5343331632052,21.012733716241,18.7282225338788
"486","XV",931177,931577,13.9508237348943,10.5479761297161,18.3861420017109,21.4036828958615
"487","XV",968048,968448,13.9508237348943,16.8767618075458,19.2616725732209,27.6464237404878
"488","XV",978305,979469,91.3144826283988,106.534558910133,79.6732820074137,80.2638108594807
"489","XV",987561,987961,24.0968773602719,40.0823092929214,20.1372031447309,15.1609420512352
"490","XV",988012,988412,35.5111876888217,50.6302854226375,26.2659171453012,35.6728048264359
"491","XV",989304,989704,22.8286206570997,21.0959522594323,19.2616725732209,33.8891645851141
"492","XV",1009647,1010047,8.87779692220544,6.32878567782969,13.1329585726506,13.3773018099134
"493","XV",1039378,1039778,10.1460536253776,12.6575713556594,13.1329585726506,16.0527621718961
"494","XV",1043228,1043628,16.4873371412387,26.3699403242904,17.5106114302008,11.5936615685917
"495","XVI",22507,22907,17.7555938444109,11.6027737426878,12.2574280011406,5.35092072396538
"496","XVI",24642,25042,3.80477010951662,10.5479761297161,8.75530571510041,12.4854816892526
"497","XVI",40290,40690,25.3651340634441,29.5343331632052,22.7637948592611,35.6728048264359
"498","XVI",55949,56349,27.9016474697885,16.8767618075458,17.5106114302008,12.4854816892526
"499","XVI",74859,75615,57.0715516427492,58.0138687134388,28.0169782883213,32.1055243437923
"500","XVI",76266,76666,27.9016474697885,29.5343331632052,25.3903865737912,19.6200426545397
"501","XVI",106743,107143,10.1460536253776,14.7671665816026,12.2574280011406,12.4854816892526
"502","XVI",114330,114914,16.4873371412387,16.8767618075458,42.025467432482,41.0237255504012
"503","XVI",132160,132560,13.9508237348943,14.7671665816026,16.6350808586908,26.7546036198269
"504","XVI",214498,214898,59.6080650490937,44.3014997448078,44.6520591470121,56.1846676016365
"505","XVI",227741,228141,15.2190804380665,16.8767618075458,14.0084891441607,14.2691219305743
"506","XVI",257020,257420,8.87779692220544,20.0411546464607,14.0084891441607,16.0527621718961
"507","XVI",264620,265020,1.26825670317221,2.10959522594323,8.75530571510041,13.3773018099134
"508","XVI",281662,282062,20.2921072507553,30.5891307761768,22.7637948592611,24.9709633785051
"509","XVI",339343,339743,24.0968773602719,27.424737937262,20.1372031447309,34.780984705775
"510","XVI",370599,370999,8.87779692220544,9.49317851674453,12.2574280011406,11.5936615685917
"511","XVI",406229,406629,25.3651340634441,25.3151427113188,19.2616725732209,16.944582292557
"512","XVI",425174,425746,43.120727907855,48.5206901966943,40.2744062894619,45.4828261537057
"513","XVI",431623,432392,41.8524712046828,44.3014997448078,63.913731720233,62.4274084462627
"514","XVI",450740,451140,15.2190804380665,14.7671665816026,19.2616725732209,24.0791432578442
"515","XVI",453318,453718,11.4143103285498,24.2603450983471,26.2659171453012,19.6200426545397
"516","XVI",454989,455389,12.6825670317221,15.8219641945742,14.0084891441607,27.6464237404878
"517","XVI",497696,498096,12.6825670317221,6.32878567782969,20.1372031447309,16.944582292557
"518","XVI",502330,503047,32.9746742824773,50.6302854226375,56.0339565766426,49.9419267570102
"519","XVI",520197,520597,12.6825670317221,17.9315594205175,15.7595502871807,21.4036828958615
"520","XVI",566822,567222,8.87779692220544,6.32878567782969,17.5106114302008,11.5936615685917
"521","XVI",581953,582353,17.7555938444109,10.5479761297161,10.5063668581205,5.35092072396538
"522","XVI",627383,627783,7.60954021903323,13.712368968631,11.3818974296305,10.7018414479308
"523","XVI",641175,641575,29.1699041729607,32.6987260021201,37.6478145749318,41.0237255504012
"524","XVI",645004,645715,29.1699041729607,53.7946782615524,49.0297120045623,60.643768204941
"525","XVI",653769,654169,8.87779692220544,21.0959522594323,12.2574280011406,16.0527621718961
"526","XVI",678730,679287,36.779444391994,39.0275116799497,40.2744062894619,43.6991859123839
"527","XVI",699984,700384,31.7064175793051,21.0959522594323,17.5106114302008,10.7018414479308
"528","XVI",775348,775748,13.9508237348943,15.8219641945742,7.87977514359037,13.3773018099134
"529","XVI",794532,794932,21.5603639539275,27.424737937262,19.2616725732209,24.0791432578442
"530","XVI",822151,822551,25.3651340634441,28.4795355502336,25.3903865737912,27.6464237404878
"531","XVI",829103,829503,25.3651340634441,30.5891307761768,41.1499368609719,32.9973444644532
"532","XVI",840158,840558,10.1460536253776,12.6575713556594,12.2574280011406,10.7018414479308
"533","XVI",840567,840967,7.60954021903323,15.8219641945742,17.5106114302008,9.81002132726986
"534","XVI",855589,855989,10.1460536253776,9.49317851674453,9.63083628661045,5.35092072396538
"535","XVI",901541,901941,8.87779692220544,12.6575713556594,24.5148560022811,16.944582292557
"536","XVI",927940,928340,27.9016474697885,27.424737937262,25.3903865737912,11.5936615685917
"537","XVI",942436,942836,30.4381608761329,22.1507498724039,14.8840197156707,13.3773018099134
